task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
141	96/4fc52f	2261	tax_assignment_workflow:blast_workflow:import_reads (mock16)	COMPLETED	0	2021-11-22 20:53:30.298	16.1s	12.7s	37.9%	174.9 MB	511.1 MB	45.8 MB	1.2 MB
123	12/a24dd0	14201	tax_assignment_workflow:blast_workflow:blast (mock16:ncbi)	COMPLETED	0	2021-11-22 20:52:42.696	1m 4s	57.9s	82.0%	482 MB	884.2 MB	254.5 MB	162.2 MB
146	da/8bf9e7	11177	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:53:45.788	1.7s	1.5s	92.1%	96.1 MB	422.7 MB	19.6 MB	70.7 KB
149	ea/192354	11642	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:53:47.465	1.9s	1.8s	78.6%	96.6 MB	423.2 MB	20.8 MB	63.5 KB
151	5c/cd82fe	11625	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:53:47.456	2s	1.8s	79.2%	96.5 MB	423.2 MB	20.8 MB	68.7 KB
150	6b/3807e4	11632	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:53:47.461	2s	1.9s	80.2%	95.3 MB	422.1 MB	20.8 MB	66.2 KB
148	16/3f26d8	11312	tax_assignment_workflow:blast_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:53:46.644	4.6s	1.6s	64.0%	56.4 MB	242.8 MB	14.1 MB	150.7 KB
153	5c/3c8203	13948	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:53:49.422	2s	1.9s	67.3%	54.9 MB	308.5 MB	19.3 MB	5.1 KB
152	c3/a49ca2	13927	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:53:49.407	2.1s	2s	69.7%	52 MB	300.9 MB	19.3 MB	4 KB
154	60/8f917f	14122	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:53:49.495	2.1s	1.9s	69.1%	52.6 MB	304.1 MB	19.3 MB	4.7 KB
155	c4/566bf0	14865	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:53:51.229	1.5s	1.3s	92.9%	98.4 MB	424.6 MB	19.6 MB	150.9 KB
140	83/2af2e3	36660	denoise_cluster_workflow:uchime_workflow:uchime (mock16)	COMPLETED	0	2021-11-22 20:53:26.270	26.7s	23.2s	73.3%	201.2 MB	704.6 MB	127.2 MB	5.8 MB
156	c8/d39101	15171	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:53:52.749	8.3s	8s	19.4%	93.8 MB	421.7 MB	19.6 MB	70.7 KB
137	2d/c59963	28107	denoise_cluster_workflow:remove_bimera_workflow:remove_bimera (mock16)	COMPLETED	0	2021-11-22 20:53:10.758	51.8s	47.1s	84.2%	650.8 MB	1.2 GB	52.4 MB	1.3 MB
158	62/3f0404	18672	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:54:01.106	2.5s	2.1s	65.5%	68.4 MB	331.3 MB	20.8 MB	63.6 KB
159	34/1cbad7	18680	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:54:01.155	2.4s	2.1s	66.2%	70.9 MB	335.4 MB	20.8 MB	66.1 KB
160	66/50716d	18693	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:54:01.212	2.4s	2.1s	68.4%	75.4 MB	367.7 MB	20.8 MB	68.5 KB
162	66/ef7143	20287	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:54:03.578	1.4s	1.3s	93.0%	97.5 MB	423.5 MB	19.3 MB	4.1 KB
163	82/b790ab	20294	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:54:03.589	1.4s	1.3s	93.0%	97.6 MB	424.7 MB	19.3 MB	4.5 KB
164	4a/08d63d	20371	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:54:03.644	1.4s	1.2s	92.2%	97.5 MB	424.5 MB	19.3 MB	4.7 KB
161	74/87c995	19154	denoise_cluster_workflow:remove_bimera_workflow:hash_seqtables (mock16)	COMPLETED	0	2021-11-22 20:54:02.615	3.6s	1s	91.1%	8.8 MB	129.2 MB	17.5 MB	552.2 KB
135	57/6e3a16	25820	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock16:gg_13_8_99)	COMPLETED	0	2021-11-22 20:53:09.063	57.5s	54.5s	106.5%	4.3 GB	11.2 GB	1.7 GB	2 GB
24	16/92847c	2523	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock16:silva_138_99)	COMPLETED	0	2021-11-22 20:48:04.661	6m 4s	6m 2s	146.2%	50.5 GB	74.2 GB	18.9 GB	27.2 GB
168	f0/888829	21690	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:54:06.576	3.8s	1s	94.0%	7.1 MB	125.7 MB	14.1 MB	146.3 KB
170	dd/e40309	26381	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:54:10.419	1.6s	1.4s	92.2%	93.8 MB	421.7 MB	19.6 MB	146.6 KB
157	55/891067	15461	denoise_cluster_workflow:uchime_workflow:export_files (mock16)	COMPLETED	0	2021-11-22 20:53:52.978	19.8s	9.4s	94.6%	185.1 MB	522.1 MB	78.7 MB	1.1 MB
169	3a/b4565b	25130	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:54:09.053	3.8s	979ms	91.3%	6.2 MB	125.2 MB	14 MB	106.7 KB
139	d8/6bd362	35474	tax_assignment_workflow:blast_workflow:blast (mock16:ncbi)	COMPLETED	0	2021-11-22 20:53:24.314	49.2s	46.1s	96.9%	478 MB	882.7 MB	254.5 MB	162.1 MB
171	15/6e3a78	27181	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:54:11.999	1.6s	1.5s	92.9%	93.3 MB	421 MB	19.6 MB	70.7 KB
165	f0/b12ebf	21596	tax_assignment_workflow:blast_workflow:import_reads (mock16)	COMPLETED	0	2021-11-22 20:54:06.259	7.8s	5s	94.1%	185.8 MB	523 MB	42.2 MB	706.7 KB
175	14/0e835a	27462	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:54:12.868	1.7s	1.4s	92.5%	92.3 MB	420.1 MB	19.4 MB	106.9 KB
181	58/18a781	30331	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:54:14.705	14.1s	13.6s	12.5%	88.8 MB	416.7 MB	19.4 MB	70.7 KB
178	54/d895bc	28040	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:54:13.633	17.5s	17.4s	10.0%	98.5 MB	423.8 MB	20.7 MB	66.1 KB
179	16/399b12	28017	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:54:13.629	17.6s	17.4s	10.5%	98.5 MB	423.8 MB	20.7 MB	68.7 KB
177	48/b5fda5	28065	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:54:13.638	17.6s	17.4s	10.6%	98.3 MB	423.8 MB	20.7 MB	63.5 KB
176	dd/c431af	27863	tax_assignment_workflow:blast_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:54:13.486	17.8s	9.4s	13.1%	56.4 MB	242.8 MB	14.1 MB	146.3 KB
106	a7/689320	2984	denoise_cluster_workflow:remove_bimera_workflow:remove_bimera (mock16)	COMPLETED	0	2021-11-22 20:52:27.493	2m 4s	1m 58s	95.1%	640.9 MB	1.1 GB	52.8 MB	1.2 MB
182	f3/8bb323	1452	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:54:28.953	3.5s	3.1s	47.9%	79.4 MB	404.2 MB	20.7 MB	63.5 KB
183	08/8ebfde	1465	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:54:29.047	3.4s	3s	48.5%	87 MB	414.9 MB	20.7 MB	66 KB
184	7c/078014	1455	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:54:29.002	3.5s	3.2s	49.6%	84.1 MB	411.9 MB	20.7 MB	68.6 KB
185	20/d656e2	3128	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:54:31.154	1.5s	1.4s	92.1%	93.7 MB	421.4 MB	19.3 MB	4.7 KB
187	df/b4b10c	3189	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:54:31.224	1.5s	1.4s	91.7%	93.6 MB	421.4 MB	19.3 MB	4 KB
186	fa/962f6c	3183	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:54:31.216	1.6s	1.4s	92.4%	92.2 MB	419.8 MB	19.3 MB	5.1 KB
188	44/79bd76	3379	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:54:31.339	1.6s	1.4s	93.0%	92.5 MB	420.3 MB	19.6 MB	146.5 KB
190	0a/b09925	3787	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:54:32.424	1.7s	1.4s	92.2%	92.4 MB	420.1 MB	19.3 MB	4.2 KB
191	10/4c1188	3792	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:54:32.429	1.7s	1.4s	92.3%	94.5 MB	422.1 MB	19.3 MB	4.7 KB
192	a1/500c6e	4078	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:54:32.528	1.7s	1.3s	92.1%	95.1 MB	422.1 MB	19.3 MB	5.1 KB
193	36/b1e483	4619	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:54:32.927	2.1s	1.9s	69.5%	78.8 MB	403.7 MB	19.6 MB	70.7 KB
172	a5/66e875	27434	tax_assignment_workflow:blast_workflow:import_reads (mock16)	COMPLETED	0	2021-11-22 20:54:12.740	22.5s	16.7s	28.6%	185 MB	523 MB	40.1 MB	350.2 KB
189	5c/af9fc5	3533	denoise_cluster_workflow:remove_bimera_workflow:hash_seqtables (mock16)	COMPLETED	0	2021-11-22 20:54:31.812	4.3s	1.2s	91.5%	95 MB	564.1 MB	17.4 MB	538.8 KB
196	63/38a408	5744	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:54:35.024	2s	1.8s	81.1%	93.3 MB	421 MB	20.7 MB	68.5 KB
195	f2/6af5a2	5740	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:54:35.016	2.1s	1.9s	80.1%	92.5 MB	420.3 MB	20.7 MB	66 KB
194	87/0a2453	5741	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:54:35.020	2.1s	1.9s	81.3%	93 MB	420.6 MB	20.7 MB	63.5 KB
201	5b/4a7479	7590	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:54:37.037	1.5s	1.4s	92.1%	93.3 MB	421 MB	19.3 MB	4.7 KB
202	12/21170a	7811	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:54:37.087	1.5s	1.3s	91.6%	93.7 MB	421.4 MB	19.3 MB	4.5 KB
203	29/b360d8	7836	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:54:37.094	1.6s	1.4s	91.1%	92.5 MB	420.2 MB	19.3 MB	4.1 KB
198	11/10a345	6814	tax_assignment_workflow:blast_workflow:import_reads (mock16)	COMPLETED	0	2021-11-22 20:54:36.170	13.3s	9.7s	45.3%	185.4 MB	523 MB	42.1 MB	667.8 KB
142	82/c30f44	2266	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock16:gg_13_8_99)	COMPLETED	0	2021-11-22 20:53:30.304	1m 35s	1m 31s	171.0%	4.5 GB	11.3 GB	1.7 GB	2 GB
205	2e/e73333	20518	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:55:05.011	18.4s	6.5s	33.8%	89.1 MB	295.5 MB	14.9 MB	888.7 KB
206	17/4473d7	26981	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:55:23.389	2s	1.8s	84.1%	87.5 MB	415.4 MB	21.7 MB	884.3 KB
173	1f/6689f6	27439	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock16:gg_13_8_99)	COMPLETED	0	2021-11-22 20:54:12.743	1m 13s	1m 7s	93.4%	4.3 GB	11.2 GB	1.7 GB	2 GB
207	32/e70898	27262	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:55:25.379	1.9s	1.7s	95.3%	104.3 MB	430.8 MB	21.7 MB	61.4 KB
166	b0/6ad782	21597	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock16:gg_13_8_99)	COMPLETED	0	2021-11-22 20:54:06.264	1m 21s	1m 18s	127.3%	4.4 GB	11.2 GB	1.7 GB	2 GB
210	e7/af7667	28828	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:55:27.287	6.6s	6.3s	23.4%	94 MB	421.7 MB	19.3 MB	59.1 KB
211	59/27d850	28824	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:55:27.279	6.7s	6.3s	23.3%	94 MB	421.7 MB	19.3 MB	61.5 KB
209	94/c09331	28826	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:55:27.283	6.8s	6.4s	23.6%	93.9 MB	421.7 MB	19.3 MB	56.8 KB
208	cf/cad432	27380	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:55:25.727	14.7s	9.6s	13.9%	83.1 MB	284 MB	14.1 MB	189.3 KB
215	d9/eee4e0	31293	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:55:34.286	10s	9.6s	15.2%	97.8 MB	424.7 MB	19.3 MB	1.7 KB
213	8e/8effe8	31246	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:55:34.110	10.3s	9.7s	15.4%	97.8 MB	424.7 MB	19.3 MB	1.7 KB
214	ea/36ffcb	31270	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:55:34.227	10.2s	9.7s	15.1%	97.8 MB	424.7 MB	19.3 MB	1.7 KB
216	28/bff414	33983	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:55:40.486	4.5s	4.1s	34.1%	48.9 MB	295.7 MB	19.7 MB	189.5 KB
212	0c/a1621d	29064	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:55:27.573	17.8s	3s	52.9%	70.6 MB	272.8 MB	14.4 MB	433.4 KB
217	03/a6906d	35735	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:55:44.963	1.7s	1.5s	92.8%	92.7 MB	420.5 MB	19.7 MB	70.7 KB
197	6c/7bfc95	6172	tax_assignment_workflow:blast_workflow:blast (mock16:ncbi)	COMPLETED	0	2021-11-22 20:54:35.210	1m 12s	1m 9s	78.4%	474.8 MB	885 MB	254.7 MB	162.4 MB
218	d9/6edecd	35927	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:55:45.359	1.7s	1.5s	94.2%	91.2 MB	419 MB	20.4 MB	433.7 KB
219	62/3359c8	36397	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:55:46.651	1.9s	1.7s	81.0%	95.1 MB	422.1 MB	20.7 MB	63.5 KB
221	e9/b50873	36398	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:55:46.656	1.9s	1.8s	81.1%	95.4 MB	422.7 MB	20.7 MB	68.7 KB
220	a0/28c5ac	36403	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:55:46.661	1.9s	1.8s	81.9%	93.3 MB	421 MB	20.7 MB	66.1 KB
223	f4/96dfcd	36849	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:55:47.049	1.8s	1.6s	94.1%	93.8 MB	421.7 MB	20.4 MB	70.7 KB
224	f5/19ea43	1604	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:55:48.538	1.5s	1.3s	92.1%	96.5 MB	422.8 MB	19.3 MB	4 KB
226	88/e4a74e	1668	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:55:48.593	1.5s	1.3s	92.5%	96.6 MB	423.4 MB	19.3 MB	4.7 KB
225	2d/890d83	1641	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:55:48.575	1.6s	1.3s	92.6%	95.1 MB	422.1 MB	19.3 MB	5.1 KB
228	4f/87e105	1883	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:55:48.866	1.9s	1.7s	80.8%	94 MB	421.7 MB	20.7 MB	66.1 KB
227	83/c191aa	1878	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:55:48.856	2s	1.8s	80.6%	93.2 MB	421 MB	20.7 MB	63.5 KB
229	89/5fb068	1879	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:55:48.861	2s	1.9s	81.7%	93.3 MB	421 MB	20.7 MB	68.7 KB
222	38/9e7b2d	36835	tax_assignment_workflow:blast_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:55:47.003	4.2s	1.1s	94.0%	83.1 MB	283.5 MB	14.1 MB	185.1 KB
230	04/9d4c01	2648	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:55:50.784	1.4s	1.3s	92.5%	97.5 MB	424.5 MB	19.3 MB	4.7 KB
231	c4/22768a	2701	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:55:50.864	1.4s	1.3s	93.0%	97.4 MB	424.4 MB	19.3 MB	4 KB
232	8d/97ed31	2736	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:55:50.891	1.4s	1.3s	92.5%	97.4 MB	423.5 MB	19.3 MB	5.1 KB
233	71/d18a9f	2954	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:55:51.210	1.5s	1.4s	92.3%	98.7 MB	424.7 MB	19.7 MB	185.1 KB
234	04/f156a4	3878	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:55:52.735	1.5s	1.4s	92.9%	97.9 MB	424.5 MB	19.7 MB	70.7 KB
236	ee/4b0e21	4299	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:55:54.275	1.8s	1.7s	81.9%	97 MB	423.5 MB	20.7 MB	66 KB
237	a2/492501	4328	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:55:54.297	1.8s	1.7s	81.6%	96.5 MB	423.2 MB	20.7 MB	68.5 KB
235	72/4397d7	4298	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:55:54.271	1.9s	1.7s	81.9%	95.3 MB	422.1 MB	20.7 MB	63.5 KB
238	97/ae6910	4734	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:55:56.094	8.5s	8.4s	18.0%	90.3 MB	417.9 MB	19.3 MB	4.5 KB
239	4c/732f10	4754	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:55:56.122	8.5s	8.3s	17.1%	90.2 MB	418.1 MB	19.3 MB	4.7 KB
240	88/d02105	4785	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:55:56.137	8.5s	8.3s	17.9%	89.8 MB	417.4 MB	19.3 MB	4.1 KB
199	6a/42f8d8	6823	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock16:gg_13_8_99)	COMPLETED	0	2021-11-22 20:54:36.175	1m 35s	1m 31s	108.8%	4.4 GB	11.2 GB	1.7 GB	2 GB
241	46/c08231	9168	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:56:10.829	4.7s	1.6s	96.1%	86.3 MB	293.4 MB	14.4 MB	430.1 KB
242	2c/c574a6	11001	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:56:15.506	1.7s	1.5s	93.4%	92 MB	419.7 MB	20.4 MB	430.4 KB
243	73/0f227b	11496	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:56:17.210	1.7s	1.5s	93.1%	92.8 MB	420.6 MB	20.4 MB	61.4 KB
246	02/9b912f	12071	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:56:18.904	1.6s	1.4s	92.2%	93.4 MB	421 MB	19.3 MB	61.5 KB
244	2b/e42c33	12072	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:56:18.909	1.6s	1.4s	91.7%	93.5 MB	421.3 MB	19.3 MB	59.1 KB
245	6d/846c8e	12075	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:56:18.913	1.6s	1.4s	93.1%	92.2 MB	419.9 MB	19.3 MB	56.8 KB
247	0e/e873b3	12620	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:56:20.478	1.4s	1.3s	92.9%	97.3 MB	423.5 MB	19.3 MB	1.7 KB
249	d6/da0594	12625	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:56:20.487	1.4s	1.3s	92.6%	97.4 MB	424.4 MB	19.3 MB	1.6 KB
248	b3/4c9a43	12621	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:56:20.482	1.5s	1.4s	93.2%	92 MB	419.8 MB	19.3 MB	1.7 KB
180	dd/d78fd9	29937	tax_assignment_workflow:blast_workflow:blast (mock16:ncbi)	COMPLETED	0	2021-11-22 20:54:14.087	2m 42s	2m 26s	98.7%	490.4 MB	884.2 MB	257.1 MB	164.4 MB
204	f3/497e64	15310	tax_assignment_workflow:blast_workflow:blast (mock16:ncbi)	COMPLETED	0	2021-11-22 20:54:49.756	2m 6s	1m 54s	93.0%	486.5 MB	882.2 MB	257 MB	164.3 MB
250	ba/bd39c9	21068	tax_assignment_workflow:blast_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:56:55.844	4.6s	1.6s	96.3%	81.5 MB	287.5 MB	14.4 MB	433 KB
251	d9/9e5515	21303	tax_assignment_workflow:blast_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:56:56.197	4.5s	1.5s	95.5%	83.1 MB	287.4 MB	14.4 MB	429.8 KB
20	2d/5a6774	473	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock16:silva_138_99)	COMPLETED	0	2021-11-22 20:48:02.715	8m 59s	8m 56s	230.5%	51.1 GB	74.8 GB	18.9 GB	27.2 GB
253	89/0aae43	23841	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:57:00.665	1.7s	1.5s	92.6%	92.8 MB	420.3 MB	20.4 MB	430 KB
252	ff/45edfb	23759	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:57:00.451	2s	1.8s	82.6%	84.2 MB	412.1 MB	20.4 MB	432.7 KB
255	43/7b395a	24263	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:57:02.357	1.7s	1.5s	93.8%	98.2 MB	424.8 MB	20.4 MB	61.4 KB
256	ca/d6a797	24421	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:57:02.427	1.7s	1.5s	94.7%	94 MB	421.7 MB	20.4 MB	70.7 KB
257	b6/295baa	25521	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:57:04.027	1.5s	1.3s	92.1%	96.6 MB	423 MB	19.3 MB	56.8 KB
258	af/248ac1	25529	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:57:04.035	1.5s	1.4s	92.5%	92.5 MB	420.3 MB	19.3 MB	59.1 KB
259	80/f67095	25525	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:57:04.031	1.6s	1.4s	92.0%	92.5 MB	420.3 MB	19.3 MB	61.5 KB
260	70/19c9a7	25748	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:57:04.147	2s	1.8s	80.5%	92.4 MB	420.1 MB	20.7 MB	63.5 KB
262	b3/f6884a	25744	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:57:04.143	2s	1.8s	81.1%	92.1 MB	419.9 MB	20.7 MB	66 KB
261	20/50f8c1	25743	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:57:04.139	2s	1.8s	81.1%	92.4 MB	420.1 MB	20.7 MB	68.5 KB
254	c2/8ac6b1	24140	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock16)	COMPLETED	0	2021-11-22 20:57:01.912	4.3s	1.4s	94.9%	81.2 MB	287.4 MB	14.4 MB	404.4 KB
263	fd/8fd203	26523	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:57:05.522	1.5s	1.4s	92.1%	92 MB	419.7 MB	19.3 MB	1.6 KB
264	4d/c3ab19	26565	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:57:05.585	1.5s	1.3s	92.2%	93.8 MB	421.4 MB	19.3 MB	1.7 KB
265	50/79f1e6	26579	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:57:05.602	1.6s	1.4s	93.7%	93 MB	420.9 MB	19.3 MB	1.7 KB
268	86/32a7c8	26845	otu_processing_workflow:biom2tsv (mock16-Species)	COMPLETED	0	2021-11-22 20:57:06.150	1.5s	1.4s	93.6%	92.5 MB	420.1 MB	19.3 MB	4.7 KB
266	fb/d2f967	26817	otu_processing_workflow:biom2tsv (mock16-Family)	COMPLETED	0	2021-11-22 20:57:06.119	1.6s	1.4s	93.1%	96.9 MB	423.5 MB	19.3 MB	4.1 KB
267	b8/68bf3f	26832	otu_processing_workflow:biom2tsv (mock16-Genus)	COMPLETED	0	2021-11-22 20:57:06.141	1.5s	1.4s	92.9%	92 MB	419.7 MB	19.3 MB	4.5 KB
269	31/5fc989	27006	otu_processing_workflow:fork (mock16)	COMPLETED	0	2021-11-22 20:57:06.233	1.7s	1.5s	93.5%	93.8 MB	421.7 MB	20.3 MB	404.4 KB
270	66/a8408f	27752	otu_processing_workflow:normalize (mock16)	COMPLETED	0	2021-11-22 20:57:07.947	1.7s	1.5s	92.7%	94.1 MB	421.8 MB	20.3 MB	70.7 KB
273	c2/8feb0e	28158	otu_processing_workflow:group (mock16:Species)	COMPLETED	0	2021-11-22 20:57:09.628	1.9s	1.7s	80.3%	97.6 MB	423.5 MB	20.7 MB	68.5 KB
272	cf/8cbfb3	28159	otu_processing_workflow:group (mock16:Genus)	COMPLETED	0	2021-11-22 20:57:09.632	1.9s	1.7s	79.8%	97.6 MB	423.5 MB	20.7 MB	66 KB
271	fe/f0c903	28161	otu_processing_workflow:group (mock16:Family)	COMPLETED	0	2021-11-22 20:57:09.636	1.9s	1.7s	80.3%	97.5 MB	423.5 MB	20.7 MB	63.5 KB
