task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
144	7b/01b854	26302	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:31:44.961	1.5s	1.3s	90.4%	97.6 MB	423.5 MB	19.5 MB	61.9 KB
142	0a/64e1a9	26299	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:31:44.958	1.5s	1.4s	90.7%	98.1 MB	423.5 MB	19.5 MB	57.2 KB
143	1d/656c74	26295	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:31:44.954	1.5s	1.4s	90.1%	98.2 MB	423.5 MB	19.5 MB	59.5 KB
141	b1/83f926	25497	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:31:43.689	3.9s	1s	94.3%	7.3 MB	125.8 MB	14.1 MB	174.9 KB
147	58/914666	27153	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:31:46.488	1.4s	1.3s	92.2%	97.4 MB	423.5 MB	19.3 MB	2 KB
145	8e/b5e842	27106	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:31:46.454	1.5s	1.3s	92.1%	93.9 MB	421.7 MB	19.3 MB	2 KB
146	62/199dbc	27129	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:31:46.473	1.5s	1.3s	92.2%	96.7 MB	423.1 MB	19.3 MB	1.9 KB
148	8d/9382ae	27489	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:31:47.585	1.4s	1.2s	92.8%	98.8 MB	425.7 MB	19.6 MB	175.1 KB
128	7d/994ba3	17054	tax_assignment_workflow:blast_workflow:blast (mock12:ncbi)	COMPLETED	0	2021-11-22 20:31:22.628	27s	24s	89.9%	480 MB	874.4 MB	254.6 MB	162.3 MB
149	fc/7e368a	28144	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:31:48.993	1.6s	1.4s	93.3%	96.9 MB	423.2 MB	19.6 MB	61.8 KB
151	7b/fa6a4c	28723	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:31:50.687	15.9s	15.6s	10.0%	87.6 MB	415.4 MB	19.7 MB	57.3 KB
152	cb/e8e2f8	28762	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:31:50.784	15.9s	15.5s	9.6%	87.9 MB	415.6 MB	19.7 MB	62.1 KB
153	50/324764	28743	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:31:50.738	15.9s	15.6s	9.5%	88.4 MB	416.3 MB	19.7 MB	59.6 KB
150	b3/981866	28341	tax_assignment_workflow:blast_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:31:49.619	17.6s	9.5s	12.0%	82.9 MB	283.5 MB	14.1 MB	174.8 KB
155	02/dba2db	32742	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:32:06.660	1.4s	1.2s	92.3%	97.6 MB	424.7 MB	19.3 MB	2.1 KB
154	18/f8cc85	32735	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:32:06.647	1.4s	1.3s	91.9%	97.3 MB	423.3 MB	19.3 MB	1.9 KB
156	e0/8ab09b	32793	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:32:06.686	1.5s	1.3s	93.1%	97.8 MB	424.7 MB	19.3 MB	2 KB
157	5a/efa89e	33016	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:32:07.191	1.5s	1.3s	92.1%	98.6 MB	424.7 MB	19.6 MB	175.1 KB
158	c5/102821	33268	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:32:08.655	1.4s	1.3s	93.4%	99.2 MB	424.9 MB	19.6 MB	61.8 KB
25	f2/0bb083	6087	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock12:silva_138_99)	COMPLETED	0	2021-11-22 20:26:13.323	5m 58s	5m 55s	136.5%	50.5 GB	74.2 GB	18.9 GB	27.2 GB
125	70/281725	12679	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock12:gg_13_8_99)	COMPLETED	0	2021-11-22 20:31:14.848	56.4s	53.3s	106.9%	4.4 GB	11.2 GB	1.7 GB	2 GB
161	08/531826	33603	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:32:10.100	1.6s	1.4s	89.8%	97.3 MB	423.5 MB	19.7 MB	62 KB
160	25/4f3418	33599	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:32:10.091	1.6s	1.5s	89.1%	97.5 MB	423.5 MB	19.7 MB	59.7 KB
159	b9/a019f3	33600	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:32:10.096	1.6s	1.4s	89.9%	98.1 MB	423.5 MB	19.7 MB	57.3 KB
166	d5/3b7b12	34330	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:32:11.735	1.4s	1.2s	93.1%	97.5 MB	424.4 MB	19.3 MB	1.9 KB
164	64/80787c	34293	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:32:11.695	1.5s	1.3s	92.2%	97.3 MB	423.5 MB	19.3 MB	2.1 KB
165	b9/b0443a	34326	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:32:11.731	1.4s	1.3s	93.1%	97.3 MB	423.5 MB	19.3 MB	2 KB
162	c5/8821c3	33812	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:32:11.001	3.8s	934ms	91.4%	7.1 MB	125.7 MB	14 MB	88.4 KB
163	8f/f99cec	34037	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:32:11.237	3.9s	1s	93.5%	7.1 MB	125.7 MB	14.1 MB	174.9 KB
167	4b/2d6df3	36275	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:32:14.802	1.4s	1.3s	92.5%	97.9 MB	424.9 MB	19.4 MB	88.6 KB
168	1e/0b5348	36394	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:32:15.127	1.5s	1.3s	92.9%	98.9 MB	426 MB	19.6 MB	175.2 KB
169	76/0aad46	36505	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:32:16.230	1.4s	1.3s	92.1%	98.7 MB	424.1 MB	19.4 MB	61.7 KB
170	43/18e5ce	36856	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:32:16.600	1.5s	1.3s	93.3%	99 MB	424.9 MB	19.6 MB	61.8 KB
171	9b/35c011	431	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:32:17.648	1.5s	1.3s	90.2%	98.3 MB	423.5 MB	19.5 MB	57.2 KB
173	fb/00675d	432	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:32:17.653	1.5s	1.3s	90.3%	98.1 MB	423.5 MB	19.5 MB	61.9 KB
172	21/cabb9d	437	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:32:17.658	1.5s	1.3s	90.9%	98.1 MB	423.5 MB	19.5 MB	59.5 KB
174	dc/792350	698	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:32:18.075	4.5s	4.1s	28.9%	98.4 MB	423.7 MB	19.7 MB	57.3 KB
175	0d/2355b4	695	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:32:18.068	4.6s	4.4s	29.5%	100.5 MB	425.2 MB	19.7 MB	59.6 KB
176	a8/8d5e56	696	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:32:18.072	4.7s	4.4s	29.5%	100.5 MB	425.2 MB	19.7 MB	62.1 KB
179	1d/b4b29e	1074	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:32:19.157	8.4s	8.2s	15.0%	80.5 MB	407.5 MB	19.3 MB	2 KB
177	5c/aa035e	1042	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:32:19.127	8.4s	8.3s	15.7%	81.6 MB	409.4 MB	19.3 MB	1.9 KB
178	8f/12f585	1064	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:32:19.152	8.4s	8.3s	16.2%	80.2 MB	405 MB	19.3 MB	2 KB
180	fc/27a548	2270	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:32:22.687	5.2s	4.9s	24.5%	60.8 MB	318.8 MB	19.3 MB	1.9 KB
181	05/37aba6	2285	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:32:22.810	5.1s	4.7s	24.5%	69.8 MB	333.8 MB	19.3 MB	1.9 KB
182	b7/e32111	2295	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:32:22.862	5.1s	4.8s	24.4%	68.4 MB	331.3 MB	19.3 MB	2.1 KB
1	85/b55c02	8238	denoise_cluster_workflow:dada2_workflow:dada2_paired (mock12-run1)	COMPLETED	0	2021-11-22 20:23:27.088	10m 7s	10m 4s	100.0%	3.3 GB	3.6 GB	582.8 MB	9 KB
183	bf/1138a7	7885	denoise_cluster_workflow:dada2_workflow:make_biom_repseqs (mock12-run1)	COMPLETED	0	2021-11-22 20:33:34.199	4.1s	1.4s	55.4%	63.8 MB	466.8 MB	14.2 MB	43.2 KB
184	d3/9ae40f	8993	denoise_cluster_workflow:dada2_workflow:hash_seqtables (mock12)	COMPLETED	0	2021-11-22 20:33:38.351	3.4s	979ms	86.0%	8.8 MB	129.2 MB	15.8 MB	40 KB
185	b8/599048	9904	denoise_cluster_workflow:remove_bimera_workflow:create_seqtable (mock12)	COMPLETED	0	2021-11-22 20:33:41.739	3.4s	931ms	92.6%	7.1 MB	125 MB	15.7 MB	7.5 KB
186	a3/022db2	9905	denoise_cluster_workflow:uchime_workflow:import_files (mock12)	COMPLETED	0	2021-11-22 20:33:41.744	13.8s	10.8s	81.3%	186 MB	522 MB	78.5 MB	426.6 KB
187	df/d55f76	11627	denoise_cluster_workflow:remove_bimera_workflow:remove_bimera (mock12)	COMPLETED	0	2021-11-22 20:33:45.175	13.4s	10.9s	96.1%	682.2 MB	1.3 GB	50.4 MB	50 KB
189	8f/6bef61	15167	denoise_cluster_workflow:remove_bimera_workflow:hash_seqtables (mock12)	COMPLETED	0	2021-11-22 20:33:58.566	3.5s	1s	92.4%	8.6 MB	129.2 MB	15.8 MB	39.7 KB
190	b3/c01b6b	16256	tax_assignment_workflow:blast_workflow:import_reads (mock12)	COMPLETED	0	2021-11-22 20:34:02.104	7.1s	4.4s	94.3%	185.1 MB	523 MB	39.2 MB	199.4 KB
188	82/a34cc0	13842	denoise_cluster_workflow:uchime_workflow:uchime (mock12)	COMPLETED	0	2021-11-22 20:33:55.607	16.8s	14s	94.1%	190.6 MB	524.7 MB	120.6 MB	1.1 MB
194	dc/173158	21799	denoise_cluster_workflow:uchime_workflow:export_files (mock12)	COMPLETED	0	2021-11-22 20:34:12.532	12.3s	9.2s	89.3%	185.1 MB	522.1 MB	78.4 MB	522 KB
193	9f/9b6a8e	20529	tax_assignment_workflow:blast_workflow:blast (mock12:ncbi)	COMPLETED	0	2021-11-22 20:34:09.241	19.4s	16.7s	93.1%	472.6 MB	864 MB	253.7 MB	161.5 MB
198	13/1c95db	28654	tax_assignment_workflow:blast_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:34:28.654	4s	1s	93.7%	7.1 MB	125.7 MB	14 MB	66.2 KB
195	aa/2f0f15	25544	tax_assignment_workflow:blast_workflow:import_reads (mock12)	COMPLETED	0	2021-11-22 20:34:24.886	7.9s	4.9s	94.6%	185.1 MB	523 MB	39.2 MB	199.7 KB
191	9e/ea9f60	16259	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock12:gg_13_8_99)	COMPLETED	0	2021-11-22 20:34:02.108	32.8s	30.1s	133.3%	1.4 GB	6.8 GB	1.7 GB	2 GB
199	6c/04ffe7	30716	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:34:32.658	2.4s	2.2s	63.6%	100 MB	425.8 MB	19.3 MB	66.4 KB
202	51/8579c1	32126	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:34:35.041	2.1s	2s	69.7%	80.2 MB	405 MB	19.3 MB	61.8 KB
204	63/7032c5	33610	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:34:37.173	1.7s	1.5s	88.5%	94.5 MB	422.1 MB	19.7 MB	59.7 KB
205	09/7be725	33611	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:34:37.177	1.8s	1.5s	90.0%	92.2 MB	420.1 MB	19.7 MB	62.1 KB
203	4f/b099ec	33614	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:34:37.180	1.8s	1.5s	87.8%	95.1 MB	422.1 MB	19.7 MB	57.3 KB
201	62/2f12d5	32106	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:34:34.942	7.4s	3.8s	29.3%	74 MB	275.5 MB	14 MB	66.2 KB
208	f6/2a28bd	34518	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:34:39.134	8.6s	8.2s	17.6%	79.5 MB	404.2 MB	19.3 MB	1.9 KB
207	76/dfddcb	34512	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:34:39.086	8.6s	8.3s	18.4%	79.2 MB	403.9 MB	19.3 MB	2.1 KB
206	ff/49ec9b	34510	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:34:39.032	8.7s	8.4s	18.4%	79.4 MB	404.2 MB	19.3 MB	2 KB
209	73/19dd9e	35741	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:34:42.545	5.7s	5.4s	27.8%	100 MB	425.8 MB	19.3 MB	66.4 KB
210	2d/31680c	800	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:34:48.286	1.6s	1.4s	92.4%	92.2 MB	419.9 MB	19.3 MB	61.8 KB
211	d8/50c1c5	1094	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:34:49.859	1.6s	1.4s	89.5%	94.4 MB	422.1 MB	19.7 MB	57.3 KB
212	e5/947f23	1097	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:34:49.863	1.6s	1.5s	88.4%	94.1 MB	421.7 MB	19.7 MB	59.7 KB
213	50/895d96	1093	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:34:49.855	1.7s	1.5s	88.0%	93.8 MB	421.7 MB	19.7 MB	62.1 KB
215	61/033d7f	1692	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:34:51.491	1.5s	1.3s	92.2%	93.8 MB	421.7 MB	19.3 MB	1.9 KB
214	87/66da64	1684	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:34:51.472	1.6s	1.3s	92.2%	94.3 MB	422.1 MB	19.3 MB	1.9 KB
216	b2/96b35d	1826	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:34:51.593	1.5s	1.4s	93.5%	93.3 MB	421 MB	19.3 MB	2.1 KB
200	44/f51dfc	30784	tax_assignment_workflow:blast_workflow:blast (mock12:ncbi)	COMPLETED	0	2021-11-22 20:34:32.757	26.7s	23.7s	69.9%	211.1 MB	592.1 MB	253.7 MB	161.5 MB
217	83/68b1cd	3515	tax_assignment_workflow:blast_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:34:59.451	17.1s	6.8s	14.7%	55.7 MB	242.4 MB	14 MB	66.2 KB
218	80/55a3e6	7065	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:35:16.600	1.5s	1.3s	91.5%	94.3 MB	422.1 MB	19.3 MB	66.4 KB
196	40/1e0ded	25548	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock12:gg_13_8_99)	COMPLETED	0	2021-11-22 20:34:24.890	54.3s	51.4s	78.4%	4.3 GB	11.1 GB	1.7 GB	2 GB
219	5d/e94084	7231	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:35:18.105	1.5s	1.3s	93.8%	96.6 MB	423.2 MB	19.3 MB	61.8 KB
223	37/d334b2	7724	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:35:19.613	1.5s	1.4s	87.8%	98.1 MB	423.5 MB	19.7 MB	62.1 KB
222	05/3952f7	7719	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:35:19.604	1.6s	1.5s	89.1%	93.8 MB	421.7 MB	19.7 MB	59.7 KB
221	41/8f6ba6	7720	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:35:19.608	1.6s	1.5s	89.5%	94.4 MB	422.1 MB	19.7 MB	57.3 KB
224	37/96c8cf	8678	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:35:21.160	1.5s	1.3s	92.2%	94 MB	421.7 MB	19.3 MB	2.1 KB
225	a5/922008	8722	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:35:21.235	1.4s	1.3s	92.8%	97.3 MB	423.5 MB	19.3 MB	2 KB
226	b8/67f30a	8726	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:35:21.239	1.5s	1.3s	92.4%	94.4 MB	422.1 MB	19.3 MB	1.9 KB
220	a6/05d1dc	7635	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:35:19.211	3.9s	1s	92.4%	7.3 MB	125.8 MB	14 MB	66.2 KB
227	65/03b395	9534	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:35:23.161	1.5s	1.3s	91.6%	94.1 MB	422.1 MB	19.3 MB	66.4 KB
228	0e/c49885	9965	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:35:24.653	1.5s	1.3s	92.6%	97.3 MB	423.5 MB	19.3 MB	61.8 KB
229	00/38e25d	10078	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:35:26.152	1.5s	1.4s	88.2%	98.3 MB	423.5 MB	19.7 MB	57.3 KB
230	7a/cc416d	10082	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:35:26.160	1.7s	1.5s	89.5%	97.5 MB	423.5 MB	19.7 MB	59.7 KB
231	47/dc9a81	10079	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:35:26.156	1.7s	1.5s	90.2%	93.9 MB	421.7 MB	19.7 MB	62.1 KB
232	78/6feda0	10744	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:35:27.693	1.4s	1.2s	91.2%	97.7 MB	424.4 MB	19.3 MB	1.9 KB
233	b4/0d4ed8	10841	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:35:27.837	1.4s	1.2s	92.4%	97.6 MB	424.7 MB	19.3 MB	1.9 KB
234	b8/cc2e73	10852	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:35:27.851	1.4s	1.3s	93.0%	95.3 MB	422.1 MB	19.3 MB	2.1 KB
71	af/068363	3107	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock12:silva_138_99)	COMPLETED	0	2021-11-22 20:29:20.626	6m 21s	6m 18s	164.8%	50.6 GB	74.3 GB	18.9 GB	27.2 GB
235	fd/be57a7	13065	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:35:41.652	4.2s	1.1s	93.7%	7.1 MB	125.7 MB	14.1 MB	149.7 KB
236	6e/de44e4	14486	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:35:45.826	1.9s	1.7s	81.9%	81.3 MB	409.2 MB	19.6 MB	149.9 KB
237	42/23e2b3	14710	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:35:47.710	1.5s	1.4s	91.4%	98.1 MB	424.3 MB	19.6 MB	61.8 KB
238	85/1b3691	14825	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:35:49.236	1.5s	1.3s	90.3%	98.3 MB	423.5 MB	19.7 MB	57.3 KB
240	9d/3cbe23	14828	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:35:49.244	1.6s	1.4s	89.8%	94.3 MB	422.1 MB	19.7 MB	62 KB
239	f0/3bf203	14826	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:35:49.240	1.6s	1.5s	89.9%	93.8 MB	421.7 MB	19.7 MB	59.6 KB
241	2d/636abf	15668	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:35:50.735	1.5s	1.4s	92.7%	94.3 MB	422.1 MB	19.3 MB	1.9 KB
242	7e/816996	15752	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:35:50.852	1.5s	1.3s	93.3%	96.5 MB	423 MB	19.3 MB	2 KB
243	02/d17dfa	15785	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:35:50.890	1.5s	1.3s	93.7%	93 MB	420.9 MB	19.3 MB	2 KB
76	17/bc45a7	10708	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock12:silva_138_99)	COMPLETED	0	2021-11-22 20:29:38.682	6m 20s	6m 17s	165.3%	50.6 GB	74.3 GB	18.9 GB	27.2 GB
244	74/0810ca	16920	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:35:58.739	4s	1.1s	91.9%	82.7 MB	283.2 MB	14.1 MB	150 KB
245	bf/e914da	18071	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:36:02.786	1.5s	1.3s	92.2%	97.1 MB	423.9 MB	19.6 MB	150.1 KB
246	07/e3284c	18525	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:36:04.282	1.6s	1.4s	93.1%	93.8 MB	421.7 MB	19.6 MB	61.8 KB
249	bc/63c99a	18778	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:36:05.865	1.6s	1.4s	89.8%	96.4 MB	422.7 MB	19.7 MB	62 KB
248	67/25a428	18767	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:36:05.861	1.7s	1.4s	89.6%	95.1 MB	422.1 MB	19.7 MB	59.6 KB
247	0a/202dfa	18764	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:36:05.857	1.7s	1.5s	89.9%	92 MB	419.7 MB	19.7 MB	57.3 KB
250	bc/da22ef	19291	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:36:07.435	1.4s	1.2s	92.4%	97.8 MB	424.7 MB	19.3 MB	2 KB
252	5f/d07ec9	19373	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:36:07.553	1.4s	1.3s	93.4%	94.5 MB	422.1 MB	19.3 MB	1.9 KB
251	7b/14e5fc	19361	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:36:07.534	1.5s	1.4s	92.8%	92.2 MB	419.8 MB	19.3 MB	2 KB
121	94/8a2b9a	2741	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock12:silva_138_99)	COMPLETED	0	2021-11-22 20:30:51.790	6m 40s	6m 37s	170.9%	50.6 GB	74.4 GB	18.9 GB	27.2 GB
253	12/e62941	29777	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:37:31.474	4.4s	1.2s	91.7%	82.9 MB	283.5 MB	14.1 MB	175 KB
254	2c/fa51fa	31171	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:37:35.890	2.1s	2s	73.1%	70.6 MB	334.9 MB	19.6 MB	175.1 KB
255	62/134be3	31708	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:37:38.036	1.7s	1.5s	92.8%	90.9 MB	418.6 MB	19.6 MB	61.8 KB
258	44/bce8ef	32032	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:37:39.737	1.7s	1.5s	88.6%	91.6 MB	419.4 MB	19.7 MB	62 KB
256	d0/4d2375	32035	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:37:39.746	1.7s	1.5s	89.0%	91.9 MB	419.5 MB	19.7 MB	57.3 KB
257	e1/7c5ccd	32033	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:37:39.741	1.8s	1.6s	89.6%	90.9 MB	418.6 MB	19.7 MB	59.6 KB
259	d7/bc8c7e	32363	otu_processing_workflow:biom2tsv (mock12-Species)	COMPLETED	0	2021-11-22 20:37:41.423	1.5s	1.3s	93.1%	93.3 MB	421 MB	19.3 MB	2 KB
260	98/ac0f8b	32364	otu_processing_workflow:biom2tsv (mock12-Family)	COMPLETED	0	2021-11-22 20:37:41.427	1.5s	1.3s	93.3%	92 MB	419.7 MB	19.3 MB	1.9 KB
261	aa/3f57ec	32499	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:37:41.533	1.6s	1.4s	93.6%	91.2 MB	418.9 MB	19.3 MB	2 KB
127	5b/f48c56	12684	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock12:silva_138_99)	COMPLETED	0	2021-11-22 20:31:14.853	6m 42s	6m 39s	176.9%	50.6 GB	74.4 GB	18.9 GB	27.2 GB
262	a6/37d620	34537	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock12)	COMPLETED	0	2021-11-22 20:37:57.331	4.1s	1.1s	93.0%	82.9 MB	283.5 MB	14.1 MB	163.1 KB
263	20/363dfa	35748	otu_processing_workflow:fork (mock12)	COMPLETED	0	2021-11-22 20:38:01.408	1.5s	1.3s	88.1%	93.3 MB	421 MB	19.6 MB	163.3 KB
264	12/666948	36076	otu_processing_workflow:normalize (mock12)	COMPLETED	0	2021-11-22 20:38:02.922	1.5s	1.3s	91.6%	98.7 MB	424.7 MB	19.6 MB	61.8 KB
267	f8/0addee	36329	otu_processing_workflow:group (mock12:Species)	COMPLETED	0	2021-11-22 20:38:04.409	1.5s	1.4s	89.6%	97.5 MB	423.5 MB	19.7 MB	62 KB
265	61/066b65	36326	otu_processing_workflow:group (mock12:Family)	COMPLETED	0	2021-11-22 20:38:04.401	1.6s	1.4s	89.2%	97.3 MB	423.5 MB	19.7 MB	57.3 KB
266	d3/45a683	36327	otu_processing_workflow:group (mock12:Genus)	COMPLETED	0	2021-11-22 20:38:04.405	1.6s	1.4s	89.1%	97.5 MB	423.5 MB	19.7 MB	59.6 KB
270	87/0995b4	36732	otu_processing_workflow:biom2tsv (mock12-Genus)	COMPLETED	0	2021-11-22 20:38:05.979	1.3s	1.2s	92.6%	97.6 MB	424.7 MB	19.3 MB	2 KB
